trr_id,weapon_type,weapon_type_description,firearm_make,firearm_model,firearm_barrel_length,firearm_caliber,total_number_of_shots,firearm_reloaded,number_of_catdridge_reloaded,handgun_worn_type,handgun_drawn_type,method_used_to_reload,sight_used,protective_cover_used,discharge_distance,object_struck_of_discharge,discharge_position
19264,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P239,3.6, 9 MM,3.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NO,0-5FT,PERSON,STANDING
19274,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19287,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19289,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19290,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19311,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19325,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19344,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19355,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19362,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19365,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19377,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19379,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",6946,40, 9 MM,5.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,WALLS,OVER 15FT,UNKNOWN,STANDING
19380,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19381,RIFLE,,GWINN FIREARMS  --US--  (BUSHMASTER),M4,14,223/5.56,1.0,No,0.0,OTHER (SPECIFY),OTHER (SPECIFY),DNA,Yes,WALL,OVER 15FT,PERSON,LYING DOWN
19382,RIFLE,,GWINN FIREARMS  --US--  (BUSHMASTER),M4,14.5,223/5.56,1.0,No,0.0,OTHER (SPECIFY),OTHER (SPECIFY),DNA,Yes,NONE,0-5FT,PERSON,STANDING
19383,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19395,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19396,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19397,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",3953TSW,2, 9 MM,1.0,No,0.0,OTHER (SPECIFY),STRONG SIDE DRAW,DNA,No,NONE,05-10FT,UNKNOWN,STANDING
19398,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",3953TSW,2, 9 MM,1.0,No,0.0,OTHER (SPECIFY),STRONG SIDE DRAW,DNA,No,NONE,05-10FT,UNKNOWN,STANDING
19404,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19407,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19409,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19413,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19416,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19447,SEMI-AUTO PISTOL,,"BERETTA -US- (BANTAM,BRIGADIER 951,EMPIRE,PUMA)",92D,50, 9 MM,10.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,OVER 15FT,UNKNOWN,STANDING
19448,SEMI-AUTO PISTOL,,"BERETTA -US- (BANTAM,BRIGADIER 951,EMPIRE,PUMA)",92D,45, 9 MM,2.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,LIGHT POLE,OVER 15FT,UNKNOWN,STANDING
19457,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19459,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19460,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19464,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19480,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19489,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19494,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19498,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19501,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19533,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19547,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19549,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19554,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19557,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19588,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19630,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19645,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19657,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19685,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19702,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19711,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19718,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19726,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19744,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19781,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19819,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19822,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19838,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19851,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19855,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19858,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19862,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19863,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19893,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
19906,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19917,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19962,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
19980,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20029,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20038,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20041,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20050,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20057,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20058,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20063,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20079,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20086,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20096,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20157,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20171,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20172,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20184,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20195,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20199,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20206,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20232,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20248,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20251,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20257,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20269,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20273,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20275,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20291,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20294,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20308,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20315,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",4583TSW,4,45 CAL,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,05-10FT,PERSON,STANDING
20316,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,40, 9 MM,2.0,No,,LEFT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,05-10FT,PERSON,STANDING
20327,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20381,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20389,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20391,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20399,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20406,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20415,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20453,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20469,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20470,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20524,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20571,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20579,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20627,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20635,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20636,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20640,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20676,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20677,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20686,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20716,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20717,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20719,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20721,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20726,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20736,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20745,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20749,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20798,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20809,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20820,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20843,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20863,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,4 INCHES, 9 MM,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,05-10FT,OBJECT,STANDING
20896,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20910,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20915,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20920,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20925,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20931,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20945,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20946,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943TSW,4, 9 MM,2.0,No,,LEFT SIDE (WAIST),STRONG SIDE DRAW,,Yes,DOOR,0-5FT,PERSON,STANDING
20961,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
20971,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20978,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20983,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20984,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20987,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
20999,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,4, 9 MM,1.0,No,,OTHER (SPECIFY),OTHER (SPECIFY),,No,NONE,0-5FT,PERSON,OTHER (SPECIFY)
21007,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21016,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21020,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21027,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21051,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21057,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21059,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21063,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21065,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21066,SEMI-AUTO PISTOL,,SIG-SAUER/COLT SAUER --GE-- (BEHORDEN),P222ST,4.4,45 CAL,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,OVER 15FT,UNKNOWN,OTHER (SPECIFY)
21085,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21098,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21115,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21117,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21131,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,40, 9 MM,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,NONE,No,NONE,0-5FT,UNKNOWN,OTHER (SPECIFY)
21151,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21152,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21167,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21168,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21169,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21174,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21217,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21223,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21224,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21225,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21237,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21277,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21279,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21297,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21349,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21353,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21363,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21380,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21387,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21409,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21410,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21411,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21413,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21417,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21433,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21436,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21442,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21447,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21455,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21493,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21499,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21515,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21549,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21554,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21557,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21563,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21588,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21597,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21599,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21601,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21605,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21619,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21629,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21636,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21640,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21644,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21651,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21681,SEMI-AUTO PISTOL,,"BERETTA -US- (BANTAM,BRIGADIER 951,EMPIRE,PUMA)",92D,5, 9 MM,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,No,VEST,0-5FT,OBJECT,STANDING
21682,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21698,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21699,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21709,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21717,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21720,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21742,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21756,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21761,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21762,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21776,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21800,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21836,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21872,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21879,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21881,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21894,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21905,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21933,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21935,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21943,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21955,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21968,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,40, 9 MM,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,OVER 15FT,OBJECT,STANDING
21990,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
21992,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
21999,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22004,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22008,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22043,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22058,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22072,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22079,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22096,SEMI-AUTO PISTOL,,"F.I. INDUSTRIES(FORMERLY) --US-- (BERETTA USA CORP,BRONCO)",92FS,4.9, 9 MM,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,05-10FT,PERSON,STANDING
22123,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22124,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22125,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22137,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22185,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22186,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22193,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22207,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22210,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22212,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22215,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22225,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",3953,3.5, 9 MM,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,,0-5FT,UNKNOWN,STANDING
22233,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22238,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22246,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22249,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22258,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22288,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22293,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22304,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22329,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22346,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22363,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,4, 9 MM,4.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,0-5FT,PERSON,STANDING
22380,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4, 9 MM,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,OVER 15FT,UNKNOWN,STANDING
22398,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22419,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22423,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22434,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22436,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22437,SEMI-AUTO PISTOL,,"BERETTA -US- (BANTAM,BRIGADIER 951,EMPIRE,PUMA)",92D,45, 9 MM,11.0,No,,LEFT SIDE (WAIST),STRONG SIDE DRAW,,No,TRUCK,OVER 15FT,UNKNOWN,STANDING
22438,SEMI-AUTO PISTOL,,SIG-SAUER/COLT SAUER --GE-- (BEHORDEN),P229,4, 9 MM,7.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,DUMPSTER,OVER 15FT,UNKNOWN,STANDING
22440,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",4586,4.25, 45 ACP,1.0,No,,LEFT SIDE (WAIST),STRONG SIDE DRAW,,Yes,CAR DOOR,10-15FT,UNKNOWN,SITTING
22442,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,40, 9 MM,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,UTILITY POLE,OVER 15FT,UNKNOWN,STANDING
22460,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22461,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22467,SEMI-AUTO PISTOL,,"BERETTA -US- (BANTAM,BRIGADIER 951,EMPIRE,PUMA)",92FS,3.5, 9 MM,7.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,OVER 15FT,PERSON,STANDING
22473,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22488,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22489,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22495,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22519,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22523,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22527,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22544,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22582,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22608,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22610,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22635,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22638,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22644,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22649,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22701,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22706,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22709,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22717,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22731,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22737,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22740,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22743,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22749,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P220,"4""",45 CAL,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,0-5FT,OBJECT,STANDING
22833,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22853,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22855,SEMI-AUTO PISTOL,,SIG-SAUER/COLT SAUER --GE-- (BEHORDEN),P-220,4, 45 ACP,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,OVER 15FT,OBJECT,KNEELING
22869,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22870,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22879,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22887,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22892,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22894,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943TSW,4, 9 MM,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE AVAILABLE,0-5FT,BOTH,STANDING
22895,SEMI-AUTO PISTOL,,SIG-SAUER/COLT SAUER --GE-- (BEHORDEN),P226R,4.5, 9 MM,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE AVAAILABLE,0-5FT,BOTH,STANDING
22899,SEMI-AUTO PISTOL,,SIG-SAUER/COLT SAUER --GE-- (BEHORDEN),P226,4.5, 9 MM,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE AVAILABLE,0-5FT,BOTH,STANDING
22901,SEMI-AUTO PISTOL,,"BERETTA -US- (BANTAM,BRIGADIER 951,EMPIRE,PUMA)",92D,5, 9 MM,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE AVAILABLE,0-5FT,OBJECT,STANDING
22903,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22904,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22939,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22952,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22963,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
22968,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22974,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22975,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22977,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
22985,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
23015,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
